RMS,Mean,MA1,MA2,MA3,F1,F2,F3,FailureID
41.567830961373645,291.4745541666667,61851671.0,5529425.906231768,4856669.0503099365,0.0,100.0,100.4,1.0
41.6803039016432,287.6956416666667,61660804.0,5406919.768850396,4812604.845618846,0.0,100.0,20.0,1.0
42.95907121901031,266.00310833333333,61332714.0,6162904.985641603,4553868.493866069,0.0,100.0,100.4,1.0
42.1189871574171,267.1972375,61195623.0,5372226.1294017015,4980170.917384916,0.0,100.0,100.4,1.0
42.50387462730114,338.88164166666667,61239148.0,5437400.459222919,5074772.1466495255,0.0,929.6,100.4,1.0
40.24794264928333,281.13452083333334,62180715.0,6985775.535906175,4628121.587391071,0.0,100.0,27.6,1.0
43.77094570031586,286.6107625,60658733.0,5282905.819708242,4259001.798554486,0.0,100.0,100.4,1.0
40.818384083237135,272.98800416666666,62372645.0,7793998.783441336,4335596.66727383,0.0,100.0,317.20000000000005,1.0
39.857422823944184,270.7945875,62489829.0,6517441.179395877,4268649.08554282,0.0,100.0,30.0,1.0
41.646554829501405,276.7107125,61698131.0,6666708.341829118,4603318.765350584,0.0,100.0,20.8,1.0
41.0018842554827,296.3730125,61622187.0,7319712.71646362,6000314.9719881965,0.0,20.400000000000002,100.4,1.0
42.060986921770315,272.0822875,61969001.0,6083595.309207256,3592599.7710472005,0.0,100.4,300.8,1.0
40.098568137362044,268.6331,62021824.0,6148471.9763556225,4484770.588192224,0.0,100.4,100.0,1.0
40.19198583051104,269.58133333333336,62245414.0,6012852.030474555,4072909.113842443,0.0,100.0,317.6,1.0
43.2039696285731,273.52268333333336,61935364.0,7567654.3112617945,4294521.754691613,0.0,100.0,20.0,1.0
40.65133500267857,273.9315041666667,61882029.0,6602753.712885291,5150945.142398138,0.0,100.0,100.4,1.0
41.05019681235808,276.8611333333333,62099664.0,7312217.697405551,3370028.2485993523,0.0,100.0,20.400000000000002,1.0
41.40245740492546,309.48260416666665,61854039.0,7296700.727889111,6723114.00176145,0.0,29.6,34.800000000000004,1.0
41.78218345379603,272.77897083333335,61807231.0,6335535.815271681,4555163.3260275535,0.0,100.0,20.400000000000002,1.0
41.30007062140855,263.17539166666666,61355978.0,5324433.872094155,4693496.339038188,0.0,100.4,100.0,1.0
41.32604147709609,276.51744583333334,61954657.0,6016519.120433735,5408314.362289186,0.0,100.0,67.60000000000001,1.0
40.73444401445374,275.3638625,61718119.0,5852091.031297047,5559032.552603493,0.0,100.0,20.400000000000002,1.0
41.89438566204307,270.821825,61627378.0,7257019.1342198,3384206.447522228,0.0,100.0,20.400000000000002,1.0
42.55148293538076,268.83478333333335,61515668.0,5637096.092869133,4573370.789568767,0.0,100.0,100.4,1.0
42.932153160539244,281.427975,61385872.0,5729798.485709231,5284920.745525926,0.0,100.4,29.200000000000003,1.0
42.471820559833155,294.065225,61924962.0,7602272.759027622,4484792.865173124,0.0,100.4,26.0,1.0
40.22304102335708,304.73344583333335,60992329.0,6595144.475467716,4274401.240625502,0.0,100.4,421.20000000000005,1.0
43.15645220203657,298.3734083333333,61575966.0,5933125.123713669,4440572.059904144,0.0,100.4,39.6,1.0
41.811985422842575,275.347775,61619694.0,6137333.163870855,5051224.446835867,0.0,100.4,34.0,1.0
41.055147109304905,271.4688541666667,61788265.0,5515939.114641911,4349975.351904657,0.0,100.4,100.0,1.0
41.012529843532775,265.9356125,61145519.0,5981377.179451814,5058070.929953663,0.0,100.4,100.0,1.0
41.24332395471215,270.5159291666667,61210685.0,5204374.785856589,4793383.196655056,0.0,100.0,100.4,1.0
42.28356502038745,275.9296125,61316651.0,5643157.303399557,4665331.016196063,0.0,100.0,100.4,1.0
40.8348321493632,274.5710583333333,62191798.0,5243047.554047669,4343249.7945145415,0.0,100.4,100.0,1.0
40.31045713170054,273.8263625,62415633.0,5755078.630876257,5473176.68583442,0.0,100.0,20.400000000000002,1.0
41.08336362405915,267.0688,61937886.0,7743632.620233882,3774744.722878224,0.0,100.4,317.6,1.0
41.11955100678995,280.80446666666666,61855434.0,6576664.548007045,4507185.60501197,0.0,100.4,16.8,1.0
40.42323712915629,266.01100833333334,61752468.0,6138820.419092538,4279811.0490657445,0.0,100.4,100.0,1.0
41.744478377385434,264.3324083333333,61322546.0,6107479.13720186,4207548.737216293,0.0,100.0,100.4,1.0
41.99989940464143,287.6733,61962786.0,5661808.25231189,5449670.0253494335,0.0,100.0,100.4,1.0
38.28975363375081,271.6331666666667,62748390.0,6036283.464209032,4525389.567065068,0.0,100.0,100.4,1.0
29.195286577345552,249.27324166666668,59700250.0,5858103.193949194,3814850.647140188,0.0,100.0,100.4,1.0
19.345468892396138,265.1331166666667,63580012.0,6314943.627558774,4192977.162788424,0.0,100.0,100.4,1.0
3.656175141683815,265.41943333333336,63697968.0,6038769.620987019,4834280.454383515,0.0,100.0,100.4,1.0
14.852920588221025,257.32778333333334,61751428.0,6808671.794829496,3507236.277180999,0.0,100.0,317.20000000000005,1.0
8.098304606521046,259.7378875,62333417.0,7366353.356254467,3052337.049721141,0.0,100.0,300.40000000000003,1.0
16.79889827736728,264.827375,61847388.0,7184593.969817546,3489957.502351092,0.0,100.0,300.40000000000003,1.0
17.458597810248108,250.86592916666666,60194139.0,6358707.219034375,4158674.4841571236,0.0,100.0,317.6,1.0
9.36362732420864,250.81046666666666,60193388.0,6314680.437533999,3849143.1114999102,0.0,100.0,317.20000000000005,1.0
6.857879895905634,256.85420833333336,61643824.0,5071862.402381323,5052765.654058236,0.0,100.0,100.4,1.0
7.836987091138192,259.28203333333335,62227360.0,5234391.352741784,5025269.6340358555,0.0,100.0,100.4,1.0
17.06424087578075,256.51321666666666,61563096.0,6682933.273121189,3405589.8732451987,0.0,100.4,300.8,1.0
20.326701958261697,258.7245625,62006915.0,6679614.6839257255,3658047.6907625585,0.0,100.4,317.6,1.0
10.429202989682386,256.52091666666666,61560612.0,7759938.957176125,2637737.0999696716,0.0,100.4,318.40000000000003,1.0
18.74613904692555,259.66960416666666,62217353.0,8044386.49774895,3345084.9565755716,0.0,100.4,317.6,1.0
10.47042163270738,257.1479375,61674481.0,7595292.291288827,4368804.2550850455,0.0,100.4,317.6,1.0
16.29874956860188,267.52179583333333,64204571.0,6377030.772332104,3425858.6166759096,0.0,100.4,100.0,1.0
12.290452934425701,261.5033666666667,62758186.0,7303780.992417141,3635721.7378060278,0.0,100.4,317.6,1.0
17.12039135066719,256.6601,61254906.0,7740879.854025455,3278911.7348922985,0.0,100.4,317.6,1.0
14.994547342284129,262.79479166666664,63030286.0,7216963.4857430775,3151457.205552167,0.0,100.4,300.8,1.0
1.626403240282065,252.51832916666666,60598865.0,7380510.808950213,4014927.3971122205,0.0,100.4,317.6,1.0
13.385756266768544,259.0967375,62182905.0,7035100.599072989,3948730.168501494,0.0,100.4,317.6,1.0
21.07967939351387,248.49769166666667,59615240.0,7058928.940243108,4004379.278498204,0.0,100.4,318.0,1.0
12.886996029589932,254.62745,61083710.0,6734530.964181363,3783280.3235809007,0.0,100.4,318.0,1.0
11.298101057257366,258.9645958333333,62135249.0,5472717.917330213,4743586.98084337,0.0,100.4,100.0,1.0
18.152041437076253,264.27936666666665,63423618.0,6154648.370690728,4175989.247479864,0.0,100.4,20.8,1.0
12.182677763940077,256.90917916666666,61637517.0,5602993.612915309,4633232.814703828,0.0,100.0,100.4,1.0
25.924422365792456,252.7368,60603938.0,5375314.292522432,5028981.150379098,0.0,100.4,100.0,1.0
27.44269916571619,260.16142083333335,62343969.0,6652266.05464789,3666113.156737562,0.0,100.0,300.40000000000003,1.0
19.650314352871476,261.57382083333334,62688355.0,5254166.664281109,5236856.445394944,0.0,100.0,100.4,1.0
17.087295353566052,248.7680375,59701681.0,6392038.472445872,3705348.4867716315,0.0,100.0,318.0,1.0
9.615181572215196,257.4839083333333,61794222.0,5606271.63732061,4728201.701541801,0.0,100.0,100.4,1.0
5.9160325951322035,265.83785,63797392.0,6657006.808006773,3575709.763421672,0.0,100.0,100.4,1.0
8.940552975068153,257.0520875,61672329.0,5701371.867677312,4747380.3815165665,0.0,100.4,100.0,1.0
11.620161717176458,261.943175,62853484.0,5510344.30036152,4708605.399081689,0.0,100.4,100.0,1.0
14.423446479026202,263.8713666666667,63320638.0,6331837.654962463,4213734.765485338,0.0,100.4,100.0,1.0
28.33825329832451,294.24853333333334,61437142.0,6253413.755150357,3935557.6209729575,0.0,100.4,100.0,1.0
30.291269162912272,276.6060541666667,61081933.0,5834858.865387636,4259982.431560376,0.0,100.4,100.0,1.0
10.808949609775533,252.4275,60580644.0,6695123.803625516,3224365.655777118,0.0,100.4,100.0,1.0
14.966731161702166,258.5066166666667,62039626.0,5424932.7194211325,5003212.741517253,0.0,100.0,100.4,1.0
8.824071244801535,256.676425,61595648.0,5365476.885623103,5068319.510167053,0.0,100.0,100.4,1.0
13.47597723729155,268.8837375,64531731.0,5860583.80981662,4202260.543748346,0.0,100.0,100.4,1.0
8.955925412820275,261.1596833333333,62677416.0,6910798.0468007475,3270633.4192252546,0.0,100.4,300.8,1.0
12.871978448034579,270.6971375,64966809.0,7179020.076360358,3777783.498382627,0.0,100.4,318.40000000000003,1.0
12.91651800989725,265.5208125,63676527.0,7348075.902743841,2972193.076093264,0.0,100.4,300.8,1.0
39.775639110725386,267.52165833333333,61095838.0,5689506.294239505,4533425.364422246,0.0,100.4,100.0,1.0
17.898584208441367,249.51924166666666,59884002.0,6187217.824853233,4012810.492522625,0.0,100.4,100.0,1.0
12.23373324732343,298.84074583333336,62554103.0,4997218.554078138,4922533.593341836,0.0,50.400000000000006,50.0,1.0
24.774804237369867,285.8324,64337694.0,7278708.859225976,6156965.198933308,0.0,100.4,100.0,1.0
11.61139544441867,275.34495416666664,66064673.0,6407202.727330084,3920914.957430176,0.0,100.4,100.0,1.0
8.305968235752731,277.4266583333333,66582376.0,6022879.839393182,4395941.176373217,0.0,100.0,100.4,1.0
12.398912754753942,273.62407083333335,65669777.0,5439894.094873784,4591994.113542136,0.0,100.0,100.4,1.0
16.521186902479695,272.0986,65303664.0,7344015.689655424,2862661.740145186,0.0,100.0,300.40000000000003,1.0
19.093174391214607,271.4188833333333,65140504.0,7091299.677192847,3383415.8718153434,0.0,100.0,300.40000000000003,1.0
19.170334504123815,274.40255,65856440.0,7769148.045655946,2405143.455082879,0.0,100.0,300.0,1.0
5.009997504989399,266.516875,63963938.0,6021195.502299939,4267481.243883061,0.0,100.0,100.4,1.0
8.454088754364166,263.551475,63252342.0,5537007.107140978,4617065.549077379,0.0,100.4,100.0,1.0
6.1573827638047645,268.90967083333334,64538313.0,7562784.796639273,4105992.8787206984,0.0,100.4,20.8,1.0
13.493464621808588,270.50570416666665,64921345.0,7173308.25377422,3234335.5256438274,0.0,100.4,300.8,1.0
14.067235276817309,264.5943,63502632.0,6933995.533580162,3396701.6414493206,0.0,100.4,300.8,1.0
2.911721999092633,5233.570016666667,86399740.37503704,77099662.62177071,61423834.0,4646.8,4654.8,0.0,2.0
6.679445772916592,5238.328554166666,84861413.81208214,69230426.96990924,61278635.0,4654.400000000001,4654.8,0.0,2.0
5.461746134097898,5211.9511041666665,87996585.57423455,80067097.40525883,66172856.63831533,4652.0,4651.6,4650.0,2.0
5.77613841593153,5189.941208333334,123642593.55963941,61529819.73469035,61335506.0,4652.0,4652.8,0.0,2.0
3.7299994414655524,5234.4848875,68411140.46933112,61442293.0,60843236.76299666,4649.2,0.0,4653.2,2.0
1.9327883570979347,5208.3751625,63378167.372613974,61373633.0,59768050.628889866,4651.6,0.0,4649.6,2.0
5.6961097835862216,5204.946016666667,92181195.89402078,75542367.1446168,61375750.0,4651.6,4651.2,0.0,2.0
1.3534108146949815,5203.1274791666665,63969460.30103755,61236765.0,58779821.79185764,4649.6,0.0,4651.6,2.0
10.442823093716884,5207.072670833333,61411643.0,57118072.61365597,54769453.49412621,0.0,4651.2,4650.8,2.0
6.998941586649608,5214.915675,61248880.0,44461434.55498674,43480260.09502794,0.0,4652.400000000001,4668.400000000001,2.0
4.2075512474597385,5184.7121375,61442769.0,47909528.63714512,47851304.220089175,0.0,4641.2,4657.6,2.0
4.697050492951224,5170.991525,61341186.0,52030680.493835874,46887768.55627158,0.0,4654.8,4652.8,2.0
9.043030926262132,5199.029758333333,83326034.35743871,63594558.516512,61318544.0,4652.8,4652.0,0.0,2.0
3.539955861306748,5136.8469625,65048007.22315729,61298605.0,55121932.39931999,4652.0,0.0,4650.8,2.0
4.842254554096332,5175.1382791666665,77088364.65396446,67470390.17595746,66743434.688954465,4651.2,4652.0,4652.400000000001,2.0
6.075188268687646,5154.497295833334,80250291.62132038,68111233.19268477,65101969.91159907,4652.0,4650.400000000001,4650.0,2.0
3.7490515467248513,5089.108420833333,73595630.01618041,61360763.0,52466084.98570285,4651.6,0.0,4653.6,2.0
11.309489009971523,273.727025,63188694.0,5019337.750169408,3823875.8058875646,0.0,100.0,100.4,2.0
8.60042513484072,2898.8021541666667,62774215.0,57082205.63315692,42702181.30251069,0.0,4653.6,4654.0,2.0
0.04368447474027052,4969.780308333334,68944925.22381665,63321970.16977256,61266894.0,4651.2,4650.8,0.0,2.0
9.186022670339977,4940.2873375,61213757.0,54722909.65172891,53510155.80777848,0.0,4647.6,4652.8,2.0
3.4337352111075776,4946.766720833333,63616814.95559406,61355729.0,60097291.30010926,4654.0,0.0,4653.6,2.0
2.6395525188940643,5228.5536625,77237239.77562776,64448018.29755925,61266055.0,4652.400000000001,4652.8,0.0,2.0
4.302158373034013,5532.598625,96493010.39696442,86803342.06002481,61416044.0,4651.2,4651.6,0.0,2.0
6.187944933497712,5541.053579166667,61803478.72183568,61415407.0,55002804.880680405,4645.6,0.0,4648.400000000001,2.0
1.3286961027011908,5540.905308333334,63787932.59511541,61386064.0,58680717.53332139,4650.8,0.0,4649.2,2.0
11.942294586887396,2657.7709083333334,61262546.0,51461569.305136815,50672348.05152096,0.0,4652.0,4651.6,2.0
8.10942764112651,4399.0965,122105669.85286905,83339923.10275815,71194709.4402605,4654.400000000001,4652.8,4652.400000000001,2.0
8.757860279010318,5525.9910666666665,107373901.35068126,88403026.99486807,84216512.40009417,4652.0,4650.0,4651.6,2.0
4.950099325602804,5539.666925,102201487.40964206,95943433.3611994,77358602.9241942,4652.0,4652.400000000001,4650.0,2.0
7.04174102524842,5491.05805,90446700.06936106,78988516.2553567,74710953.1801938,4654.400000000001,4654.0,4652.400000000001,2.0
8.373415770560223,5518.045825,86371870.79585779,76849743.66955274,66222830.685652405,4651.6,4651.2,4649.2,2.0
7.959803180146269,5522.327825,88305549.32046174,82354695.51721355,61195708.0,4652.400000000001,4654.400000000001,0.0,2.0
8.806735112022691,5528.33815,94105076.9912908,90847887.05136774,62853837.44354011,4652.0,4651.6,4648.8,2.0
4.792465875378422,5497.914479166667,133235518.79351453,113267819.7864492,74833678.79422612,4652.0,4651.6,5427.200000000001,2.0
9.117654577795761,5521.475716666667,78094306.46668586,72942547.98253496,67419777.78063415,4651.6,4650.0,4649.6,2.0
1.5104041953508118,5494.5195375,92407026.1201821,82001652.17202488,70640397.7633204,4651.6,4651.2,4649.6,2.0
7.489440900360988,5515.238525,83145166.5252954,66770748.882236674,65661346.529055476,4654.8,4654.400000000001,4648.400000000001,2.0
5.556096876405234,5539.4814625,77187427.41578203,72070002.51488273,70219829.44016314,4648.8,4652.0,4651.6,2.0
4.815385498586795,5527.7160625,81479560.60098322,68404857.61445647,66599601.59600938,4653.6,4654.0,4650.8,2.0
1.831954784740424,5514.080191666667,81118925.29906085,66180798.10756047,61433156.0,4652.0,4649.2,0.0,2.0
6.531608403244436,5534.712875,106530330.1006476,94660283.00634944,64756982.338787146,4652.0,4651.6,5427.200000000001,2.0
3.9860679246595887,5511.1313875,77015988.67735939,63203135.8847033,61434203.0,4654.0,4647.6,0.0,2.0
4.748109711594008,5523.372004166667,91953985.3744265,83516870.06354292,66033758.60103864,4652.0,4651.2,4655.2,2.0
1.4856872708166637,5502.717741666666,100087508.419873,93061936.62197766,72789819.53532045,4652.0,4651.6,4649.6,2.0
3.424567490939549,5488.423245833334,112157582.08265656,79225273.5453248,66359846.62370242,4651.6,4650.8,4654.0,2.0
10.276761608924607,5502.533179166667,102417147.85471058,79346608.7102946,69542613.98114367,4651.2,4649.2,4651.6,2.0
2.824217443233907,5448.3899875,81004003.76194984,63049467.276184015,61301804.49523616,4651.2,4653.6,4652.0,2.0
1.197499130131904,5503.7779125,77901695.0161046,72833050.76764749,72698446.41931602,4651.2,4649.2,4651.6,2.0
1.891087650004621,5455.0882375,75490120.75529611,72255304.8556069,61464320.023796126,4652.0,4652.400000000001,4654.0,2.0
8.416180348986508,5472.234016666666,85321998.31484315,78675108.47338805,64412236.329377785,4652.0,4651.6,4649.6,2.0
0.6946491920386866,5451.707470833333,69072143.9871972,61310677.0,59488380.530898206,4652.8,0.0,4655.2,2.0
5.76856567961222,5461.263358333334,118197355.41556159,92495272.18119769,63641604.900018685,4651.6,4652.400000000001,4652.0,2.0
5.474474860660153,5475.845241666667,82225625.78528303,65834104.30105192,61378244.0,4652.8,4654.0,0.0,2.0
2.351878681678401,5450.30725,100482435.71965617,80038274.32189526,76492490.75261202,4651.6,4650.8,4652.400000000001,2.0
3.154972926455418,5481.790329166667,78915086.37472919,62522059.7614284,61705290.81974316,4652.400000000001,4653.6,4651.6,2.0
2.129588183976736,5461.3551375,90795472.34380971,79138615.89306544,70236290.62693793,4651.6,4652.0,4650.0,2.0
4.820862647562848,5467.993691666667,103716548.5582395,76947510.574369,63466067.463557966,4651.6,4651.2,4649.6,2.0
4.293122406826994,5453.64295,64515496.39247389,61432458.0,56526165.61924375,4646.400000000001,0.0,4648.0,2.0
4.748820467582801,5517.2102958333335,69587756.506333,66118498.678171344,65873313.742633656,4648.400000000001,4646.400000000001,4648.8,2.0
9.032204419003516,5422.409066666667,85838027.95444754,65014524.98167401,63698375.83165673,4652.0,4650.0,4648.8,2.0
8.262444654378427,5273.5357,91340130.45899656,67190592.72237149,61420320.0,4651.6,4652.400000000001,0.0,2.0
6.726966565002882,5432.6089125,61649448.68963523,61327423.0,57280317.15863058,4652.8,0.0,4651.2,2.0
0.07884584115009914,5462.48635,90754798.20403482,66008130.96462891,61337254.0,4651.6,4652.0,0.0,2.0
7.635769716712695,5485.0335875,84859868.7628792,61352959.0,60498172.609035864,4654.8,0.0,4654.400000000001,2.0
5.5196286106947445,5446.6087,70869010.84863178,65243779.59407168,62774314.352326594,4646.8,4654.8,4655.2,2.0
9.32451361555479,5480.538620833333,77017367.26132782,71744347.99152859,61308773.0,4651.6,4651.2,0.0,2.0
3.2768340920264283,5443.3754,130256882.83134995,61125696.0,50077367.061209336,4648.8,0.0,4648.0,2.0
8.49862856583343,5454.083754166667,95593175.34314717,88286625.45259811,69397642.11471395,4649.2,4648.8,4651.2,2.0
4.469793526178437,5468.3222625,83899296.88478775,73550714.30992088,62127690.99294315,4649.2,4651.6,4648.8,2.0
6.3218823014457755,5470.947479166667,79534905.86026782,68641486.16166654,61226379.0,4651.6,4651.2,0.0,2.0
4.07293864017943,5432.060304166666,85882993.89487208,85706271.41148375,61302171.0,4651.6,4652.0,0.0,2.0
4.77312615937745,5424.163858333333,70456440.02804264,64534848.498814486,61264268.0,4649.6,4655.2,0.0,2.0
5.731911039667893,5436.853270833333,112707343.08338967,68489706.16035242,61354789.0,4652.0,4653.2,0.0,2.0
7.090554750276361,5480.780358333333,70371955.29280291,69298533.84355976,66550575.97230675,4651.2,4649.2,4649.6,2.0
8.751534627328702,5463.6799083333335,93159004.96393198,78630527.50111663,72314541.02281973,4652.0,4651.2,4651.6,2.0
0.9269034469673743,5489.925808333333,72289750.00195065,67913998.49284634,61206470.0,4648.8,4654.400000000001,0.0,2.0
5.155115986409358,5462.551254166667,93040078.09957172,87046110.43805169,72219665.17176495,4651.6,4652.0,4649.6,2.0
1.5248087311747223,5475.121558333333,109262400.67835572,75399063.81963448,74262460.3366304,4654.400000000001,4654.8,4652.0,2.0
3.811252528150468,5458.4030125,100851940.27554023,95086577.41388097,72828014.71157196,4651.2,4651.6,4649.2,2.0
9.077593981887492,5459.956204166667,125693887.9382103,89303859.88614134,67484692.5494438,4652.8,4654.8,4652.0,2.0
2.917604611092234,5472.245333333333,89698673.88389036,76938604.15856235,66282195.852357484,4652.0,4652.8,4654.400000000001,2.0
8.5342523105425,5460.176670833333,81768457.8756023,77007440.62248345,67384439.0934488,4652.8,4653.2,4652.0,2.0
8.33387264921497,5448.066283333334,106745064.26802643,78390094.31795289,69017325.99945812,4652.400000000001,4652.8,4650.400000000001,2.0
3.702721971739169,5435.1295,87513581.34438175,79085124.5391412,68519134.62127975,4652.0,4652.400000000001,4650.400000000001,2.0
2.634584091148607,5456.825158333333,84306862.25913294,61232436.0,57089531.798883654,4652.8,0.0,4653.2,2.0
5.912719692888093,5462.2199125,80456481.52910051,64923274.10135617,61461759.0,4652.8,4655.2,0.0,2.0
7.783890683113855,5443.193370833334,84995009.2809911,72361174.6328625,61329277.0,4650.400000000001,4652.8,0.0,2.0
3.6091942775823713,5451.9852,87990087.40825197,84002594.59213154,61326332.0,4652.0,4652.400000000001,0.0,2.0
7.917915340121624,5490.171958333333,77498896.8033625,75883315.89683473,75801448.47109473,4649.6,4653.2,4652.0,2.0
4.535067070433836,5424.906383333333,88185551.20787024,67323691.00821777,66697899.4124994,4653.6,4653.2,4651.6,2.0
5.110417057344733,5456.754645833334,67221870.23173243,65854618.91614679,63335155.55650743,4646.8,4647.6,4647.2,2.0
7.275062714506316,5441.659320833333,83804440.84398186,68138787.0378346,67166278.88624837,4647.2,4648.0,4647.6,2.0
4.209930225074995,5463.641329166667,78640608.54650472,72244331.50903209,61433555.0,4655.6,4655.2,0.0,2.0
4.3387109260700925,5447.6526125,97119893.65179273,85966713.1549536,61295371.0,4652.400000000001,4652.8,0.0,2.0
4.81090514698984,2665.795925,60819724.0,60550969.40416971,49537115.32086808,0.0,4649.6,4650.400000000001,2.0
7.126673195350923,5432.0713625,84343774.40063985,75806625.73948017,62716084.43577968,4652.8,4652.400000000001,4650.0,2.0
6.420319631191789,5450.9004375,81852200.04285614,79381476.2983791,74431557.98490511,4652.400000000001,4652.8,4649.2,2.0
3.3894327204809165,5446.6221375,81441440.29753768,78785805.41328442,62600076.40786549,4652.8,4652.400000000001,4650.0,2.0
3.531195501054376,5433.006483333334,86022169.02354722,61333954.0,58611245.859017886,4654.8,0.0,4653.6,2.0
8.685860876543366,4479.3891375,171828490.81909868,125368278.83582705,114547506.33739828,2908.8,2908.4,2909.6000000000004,3.0
5.522381355297127,4474.811754166667,159316405.24808395,122123707.70042428,112931331.3774022,2906.8,2906.4,2905.2000000000003,3.0
11.268561354494192,4489.885133333333,191050792.07480216,131410966.56248981,107870516.51723473,2908.4,2908.0,5816.400000000001,3.0
4.063748269762781,4448.739425,114185747.18941519,113324321.29771905,100501973.86391199,2908.8,2914.4,2910.0,3.0
7.49230438516749,4501.248416666666,144229502.87220362,141193605.0348501,128052783.00580128,2909.6000000000004,2910.8,2915.6000000000004,3.0
8.922763024982789,4533.9124,147739074.06401503,123599332.72294885,118567773.02867442,2915.6000000000004,2916.0,2917.2000000000003,3.0
1.5185711485911135,4512.798916666667,164940229.83388638,137909560.12556565,122253802.38652338,2914.4,2914.0,2906.8,3.0
8.515248087988981,4483.234108333333,146907520.33761635,123552545.98913659,113262330.86590408,2907.2000000000003,2906.8,2905.6000000000004,3.0
6.966235831973152,4498.901525,163544443.34346646,138885324.4214102,108362476.03656152,2911.2000000000003,2910.4,2912.0,3.0
6.847848506404524,4502.038820833333,125671125.77061374,123818479.1733946,112232109.10800914,2916.0,2905.6000000000004,2905.2000000000003,3.0
5.9336803503390705,4433.578329166667,147376580.89679265,137706773.90495223,135160337.60982415,2916.0,2916.4,2917.6000000000004,3.0
8.604555237392187,4481.8387625,204879547.44154844,177157474.845698,115759089.31849751,2914.8,2915.6000000000004,5830.400000000001,3.0
3.699809116697779,4461.917320833333,142593041.63808376,141957478.99859875,103225808.01985067,2914.4,2913.6000000000004,2915.2000000000003,3.0
10.219567831697516,4487.7789416666665,158771222.07768118,147835698.0465459,138968717.20456058,2908.8,2912.8,2909.2000000000003,3.0
8.18810773825878,4475.527025,165720241.52531064,121367682.99383411,120232320.9410955,2907.2000000000003,2905.6000000000004,2906.8,3.0
